run,Scenario,Version,World,Regionalisation,aftParamId,ThresholdTimberGlobal,ThresholdCerealGlobal,ThresholdMeatGlobal,ThresholdRecreationGlobal,ThresholdTimberRegional,ThresholdCerealRegional,ThresholdMeatRegional,ThresholdRecreationRegional,FactorCerealGlobal,FactorMeatGlobal,FactorTimberGlobal,FactorCerealRegional,FactorMeatRegional,FactorTimberRegional,GlobalInstNoise,InstitutionNoise,GlobalIntNoiseMean,RegionalIntNoiseMean,GlobalInstActionRT,RegionalInstActionRT,MonitorDelay,MonitorDelayRegion,PACconsiderGlobal,PACconsiderRegional,GlobalInstitutions_xml,BT_xml,GlobalInstBT,frPas,Insititutions_xml,RegionCsvFile,DemandFolder,Agent_xml,Competition_xml,Allocation_xml,Allocation_percentageCell,Allocation_percentageTakeovers,SocialNetwork_xml,LARAmodel_xml,allocprob,pathToData
769,B1,_setA/_RegGlobMax,WorldX,3,3,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.875,0.875,0.875,0.875,0.875,0.875,0,0,1,1,2,2,0,1,0.05,0.05,institutions/global/GlobalInstitutionsB.xml,"/.//agents/BehaviouralTypes.xml, ./institutions/Institutions_BehaviouralTypesH.xml",./institutions/global/GlobalInstitutionsBehaviouralTypesK.xml,_setA/_RegGlobMax/institutions/pas/RegionalSupplyInstPasM.xml,./institutions/Institutions_RegionalProvisionB.xml,/..//worlds/WorldX/regionalisations/3.csv,./demand/demand05,/agents/FunctionalRoles_hetero.xml,/../_BLwX//competition/Competition_linear_11.xml,/allocation/GiveUpGiveInAllocationRandom.xml,30,3,None,../lara/RegionalLaraModel.xml,0.2,../..
770,B1,_setA/_RegGlobMax,WorldX,3,3,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.975,0.975,0.975,0.975,0.975,0.975,0,0,1,1,2,2,0,1,0.05,0.05,institutions/global/GlobalInstitutionsB.xml,"/.//agents/BehaviouralTypes.xml, ./institutions/Institutions_BehaviouralTypesH.xml",./institutions/global/GlobalInstitutionsBehaviouralTypesK.xml,_setA/_RegGlobMax/institutions/pas/RegionalSupplyInstPasM.xml,./institutions/Institutions_RegionalProvisionB.xml,/..//worlds/WorldX/regionalisations/3.csv,./demand/demand05,/agents/FunctionalRoles_hetero.xml,/../_BLwX//competition/Competition_linear_11.xml,/allocation/GiveUpGiveInAllocationRandom.xml,30,3,None,../lara/RegionalLaraModel.xml,0.2,../..
771,B1,_setA/_RegGlobMax,WorldX,3,3,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.025,0.025,0.025,0.025,0.025,0.025,0,0,1,1,2,2,0,1,0.05,0.05,institutions/global/GlobalInstitutionsB.xml,"/.//agents/BehaviouralTypes.xml, ./institutions/Institutions_BehaviouralTypesH.xml",./institutions/global/GlobalInstitutionsBehaviouralTypesK.xml,_setA/_RegGlobMax/institutions/pas/RegionalSupplyInstPasM.xml,./institutions/Institutions_RegionalProvisionB.xml,/..//worlds/WorldX/regionalisations/3.csv,./demand/demand05,/agents/FunctionalRoles_hetero.xml,/../_BLwX//competition/Competition_linear_11.xml,/allocation/GiveUpGiveInAllocationRandom.xml,30,3,None,../lara/RegionalLaraModel.xml,0.2,../..
772,B1,_setA/_RegGlobMax,WorldX,3,3,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.125,0.125,0.125,0.125,0.125,0.125,0,0,1,1,2,2,0,1,0.05,0.05,institutions/global/GlobalInstitutionsB.xml,"/.//agents/BehaviouralTypes.xml, ./institutions/Institutions_BehaviouralTypesH.xml",./institutions/global/GlobalInstitutionsBehaviouralTypesK.xml,_setA/_RegGlobMax/institutions/pas/RegionalSupplyInstPasM.xml,./institutions/Institutions_RegionalProvisionB.xml,/..//worlds/WorldX/regionalisations/3.csv,./demand/demand05,/agents/FunctionalRoles_hetero.xml,/../_BLwX//competition/Competition_linear_11.xml,/allocation/GiveUpGiveInAllocationRandom.xml,30,3,None,../lara/RegionalLaraModel.xml,0.2,../..
773,B1,_setA/_RegGlobMax,WorldX,3,3,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.225,0.225,0.225,0.225,0.225,0.225,0,0,1,1,2,2,0,1,0.05,0.05,institutions/global/GlobalInstitutionsB.xml,"/.//agents/BehaviouralTypes.xml, ./institutions/Institutions_BehaviouralTypesH.xml",./institutions/global/GlobalInstitutionsBehaviouralTypesK.xml,_setA/_RegGlobMax/institutions/pas/RegionalSupplyInstPasM.xml,./institutions/Institutions_RegionalProvisionB.xml,/..//worlds/WorldX/regionalisations/3.csv,./demand/demand05,/agents/FunctionalRoles_hetero.xml,/../_BLwX//competition/Competition_linear_11.xml,/allocation/GiveUpGiveInAllocationRandom.xml,30,3,None,../lara/RegionalLaraModel.xml,0.2,../..
774,B1,_setA/_RegGlobMax,WorldX,3,3,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.325,0.325,0.325,0.325,0.325,0.325,0,0,1,1,2,2,0,1,0.05,0.05,institutions/global/GlobalInstitutionsB.xml,"/.//agents/BehaviouralTypes.xml, ./institutions/Institutions_BehaviouralTypesH.xml",./institutions/global/GlobalInstitutionsBehaviouralTypesK.xml,_setA/_RegGlobMax/institutions/pas/RegionalSupplyInstPasM.xml,./institutions/Institutions_RegionalProvisionB.xml,/..//worlds/WorldX/regionalisations/3.csv,./demand/demand05,/agents/FunctionalRoles_hetero.xml,/../_BLwX//competition/Competition_linear_11.xml,/allocation/GiveUpGiveInAllocationRandom.xml,30,3,None,../lara/RegionalLaraModel.xml,0.2,../..
775,B1,_setA/_RegGlobMax,WorldX,3,3,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0,0,1,1,2,2,0,1,0.05,0.05,institutions/global/GlobalInstitutionsB.xml,"/.//agents/BehaviouralTypes.xml, ./institutions/Institutions_BehaviouralTypesH.xml",./institutions/global/GlobalInstitutionsBehaviouralTypesK.xml,_setA/_RegGlobMax/institutions/pas/RegionalSupplyInstPasM.xml,./institutions/Institutions_RegionalProvisionB.xml,/..//worlds/WorldX/regionalisations/3.csv,./demand/demand05,/agents/FunctionalRoles_hetero.xml,/../_BLwX//competition/Competition_linear_11.xml,/allocation/GiveUpGiveInAllocationRandom.xml,30,3,None,../lara/RegionalLaraModel.xml,0.2,../..
776,B1,_setA/_RegGlobMax,WorldX,3,3,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.525,0.525,0.525,0.525,0.525,0.525,0,0,1,1,2,2,0,1,0.05,0.05,institutions/global/GlobalInstitutionsB.xml,"/.//agents/BehaviouralTypes.xml, ./institutions/Institutions_BehaviouralTypesH.xml",./institutions/global/GlobalInstitutionsBehaviouralTypesK.xml,_setA/_RegGlobMax/institutions/pas/RegionalSupplyInstPasM.xml,./institutions/Institutions_RegionalProvisionB.xml,/..//worlds/WorldX/regionalisations/3.csv,./demand/demand05,/agents/FunctionalRoles_hetero.xml,/../_BLwX//competition/Competition_linear_11.xml,/allocation/GiveUpGiveInAllocationRandom.xml,30,3,None,../lara/RegionalLaraModel.xml,0.2,../..
777,B1,_setA/_RegGlobMax,WorldX,3,3,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.625,0.625,0.625,0.625,0.625,0.625,0,0,1,1,2,2,0,1,0.05,0.05,institutions/global/GlobalInstitutionsB.xml,"/.//agents/BehaviouralTypes.xml, ./institutions/Institutions_BehaviouralTypesH.xml",./institutions/global/GlobalInstitutionsBehaviouralTypesK.xml,_setA/_RegGlobMax/institutions/pas/RegionalSupplyInstPasM.xml,./institutions/Institutions_RegionalProvisionB.xml,/..//worlds/WorldX/regionalisations/3.csv,./demand/demand05,/agents/FunctionalRoles_hetero.xml,/../_BLwX//competition/Competition_linear_11.xml,/allocation/GiveUpGiveInAllocationRandom.xml,30,3,None,../lara/RegionalLaraModel.xml,0.2,../..
778,B1,_setA/_RegGlobMax,WorldX,3,3,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.725,0.725,0.725,0.725,0.725,0.725,0,0,1,1,2,2,0,1,0.05,0.05,institutions/global/GlobalInstitutionsB.xml,"/.//agents/BehaviouralTypes.xml, ./institutions/Institutions_BehaviouralTypesH.xml",./institutions/global/GlobalInstitutionsBehaviouralTypesK.xml,_setA/_RegGlobMax/institutions/pas/RegionalSupplyInstPasM.xml,./institutions/Institutions_RegionalProvisionB.xml,/..//worlds/WorldX/regionalisations/3.csv,./demand/demand05,/agents/FunctionalRoles_hetero.xml,/../_BLwX//competition/Competition_linear_11.xml,/allocation/GiveUpGiveInAllocationRandom.xml,30,3,None,../lara/RegionalLaraModel.xml,0.2,../..
779,B1,_setA/_RegGlobMax,WorldX,3,3,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.825,0.825,0.825,0.825,0.825,0.825,0,0,1,1,2,2,0,1,0.05,0.05,institutions/global/GlobalInstitutionsB.xml,"/.//agents/BehaviouralTypes.xml, ./institutions/Institutions_BehaviouralTypesH.xml",./institutions/global/GlobalInstitutionsBehaviouralTypesK.xml,_setA/_RegGlobMax/institutions/pas/RegionalSupplyInstPasM.xml,./institutions/Institutions_RegionalProvisionB.xml,/..//worlds/WorldX/regionalisations/3.csv,./demand/demand05,/agents/FunctionalRoles_hetero.xml,/../_BLwX//competition/Competition_linear_11.xml,/allocation/GiveUpGiveInAllocationRandom.xml,30,3,None,../lara/RegionalLaraModel.xml,0.2,../..
780,B1,_setA/_RegGlobMax,WorldX,3,3,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.925,0.925,0.925,0.925,0.925,0.925,0,0,1,1,2,2,0,1,0.05,0.05,institutions/global/GlobalInstitutionsB.xml,"/.//agents/BehaviouralTypes.xml, ./institutions/Institutions_BehaviouralTypesH.xml",./institutions/global/GlobalInstitutionsBehaviouralTypesK.xml,_setA/_RegGlobMax/institutions/pas/RegionalSupplyInstPasM.xml,./institutions/Institutions_RegionalProvisionB.xml,/..//worlds/WorldX/regionalisations/3.csv,./demand/demand05,/agents/FunctionalRoles_hetero.xml,/../_BLwX//competition/Competition_linear_11.xml,/allocation/GiveUpGiveInAllocationRandom.xml,30,3,None,../lara/RegionalLaraModel.xml,0.2,../..
800,B1,_setA/_RegGlobMax,WorldX,3,3,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.3,0.3,0.3,0.3,0.3,0.3,0,0,1,1,2,2,0,1,0.05,0.05,institutions/global/GlobalInstitutionsB.xml,"/.//agents/BehaviouralTypes.xml, ./institutions/Institutions_BehaviouralTypesH.xml",./institutions/global/GlobalInstitutionsBehaviouralTypesK.xml,_setA/_RegGlobMax/institutions/pas/RegionalSupplyInstPasM.xml,./institutions/Institutions_RegionalProvisionB.xml,/..//worlds/WorldX/regionalisations/3.csv,./demand/demand05,/agents/FunctionalRoles_hetero.xml,/../_BLwX//competition/Competition_linear_11.xml,/allocation/GiveUpGiveInAllocationRandom.xml,30,3,None,../lara/RegionalLaraModel.xml,0.2,../..
801,B1,_setA/_RegGlobMax,WorldX,3,3,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.3,0.3,0.3,0.3,0.3,0.3,0,0,1,1,2,2,0,1,0.05,0.05,institutions/global/GlobalInstitutionsB.xml,"/.//agents/BehaviouralTypes.xml, ./institutions/Institutions_BehaviouralTypesH.xml",./institutions/global/GlobalInstitutionsBehaviouralTypesK.xml,_setA/_RegGlobMax/institutions/pas/RegionalSupplyInstPasM.xml,./institutions/Institutions_RegionalProvisionB.xml,/..//worlds/WorldX/regionalisations/3.csv,./demand/demand05,/agents/FunctionalRoles_hetero.xml,/../_BLwX//competition/Competition_linear_11.xml,/allocation/GiveUpGiveInAllocationRandom.xml,30,3,None,../lara/RegionalLaraModel.xml,0.2,../..
802,B1,_setA/_RegGlobMax,WorldX,3,3,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.3,0.3,0.3,0.3,0.3,0.3,0,0,1,1,2,2,0,1,0.05,0.05,institutions/global/GlobalInstitutionsB.xml,"/.//agents/BehaviouralTypes.xml, ./institutions/Institutions_BehaviouralTypesH.xml",./institutions/global/GlobalInstitutionsBehaviouralTypesK.xml,_setA/_RegGlobMax/institutions/pas/RegionalSupplyInstPasM.xml,./institutions/Institutions_RegionalProvisionB.xml,/..//worlds/WorldX/regionalisations/3.csv,./demand/demand05,/agents/FunctionalRoles_hetero.xml,/../_BLwX//competition/Competition_linear_11.xml,/allocation/GiveUpGiveInAllocationRandom.xml,30,3,None,../lara/RegionalLaraModel.xml,0.2,../..
803,B1,_setA/_RegGlobMax,WorldX,3,3,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.3,0.3,0.3,0.3,0.3,0.3,0,0,1,1,2,2,0,1,0.05,0.05,institutions/global/GlobalInstitutionsB.xml,"/.//agents/BehaviouralTypes.xml, ./institutions/Institutions_BehaviouralTypesH.xml",./institutions/global/GlobalInstitutionsBehaviouralTypesK.xml,_setA/_RegGlobMax/institutions/pas/RegionalSupplyInstPasM.xml,./institutions/Institutions_RegionalProvisionB.xml,/..//worlds/WorldX/regionalisations/3.csv,./demand/demand05,/agents/FunctionalRoles_hetero.xml,/../_BLwX//competition/Competition_linear_11.xml,/allocation/GiveUpGiveInAllocationRandom.xml,30,3,None,../lara/RegionalLaraModel.xml,0.2,../..
804,B1,_setA/_RegGlobMax,WorldX,3,3,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.3,0.3,0.3,0.3,0.3,0.3,0,0,1,1,2,2,0,1,0.05,0.05,institutions/global/GlobalInstitutionsB.xml,"/.//agents/BehaviouralTypes.xml, ./institutions/Institutions_BehaviouralTypesH.xml",./institutions/global/GlobalInstitutionsBehaviouralTypesK.xml,_setA/_RegGlobMax/institutions/pas/RegionalSupplyInstPasM.xml,./institutions/Institutions_RegionalProvisionB.xml,/..//worlds/WorldX/regionalisations/3.csv,./demand/demand05,/agents/FunctionalRoles_hetero.xml,/../_BLwX//competition/Competition_linear_11.xml,/allocation/GiveUpGiveInAllocationRandom.xml,30,3,None,../lara/RegionalLaraModel.xml,0.2,../..
805,B1,_setA/_RegGlobMax,WorldX,3,3,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.3,0.3,0.3,0.3,0.3,0.3,0,0,1,1,2,2,0,1,0.05,0.05,institutions/global/GlobalInstitutionsB.xml,"/.//agents/BehaviouralTypes.xml, ./institutions/Institutions_BehaviouralTypesH.xml",./institutions/global/GlobalInstitutionsBehaviouralTypesK.xml,_setA/_RegGlobMax/institutions/pas/RegionalSupplyInstPasM.xml,./institutions/Institutions_RegionalProvisionB.xml,/..//worlds/WorldX/regionalisations/3.csv,./demand/demand05,/agents/FunctionalRoles_hetero.xml,/../_BLwX//competition/Competition_linear_11.xml,/allocation/GiveUpGiveInAllocationRandom.xml,30,3,None,../lara/RegionalLaraModel.xml,0.2,../..
806,B1,_setA/_RegGlobMax,WorldX,3,3,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.3,0.3,0.3,0.3,0.3,0.3,0,0,1,1,2,2,0,1,0.05,0.05,institutions/global/GlobalInstitutionsB.xml,"/.//agents/BehaviouralTypes.xml, ./institutions/Institutions_BehaviouralTypesH.xml",./institutions/global/GlobalInstitutionsBehaviouralTypesK.xml,_setA/_RegGlobMax/institutions/pas/RegionalSupplyInstPasM.xml,./institutions/Institutions_RegionalProvisionB.xml,/..//worlds/WorldX/regionalisations/3.csv,./demand/demand05,/agents/FunctionalRoles_hetero.xml,/../_BLwX//competition/Competition_linear_11.xml,/allocation/GiveUpGiveInAllocationRandom.xml,30,3,None,../lara/RegionalLaraModel.xml,0.2,../..
807,B1,_setA/_RegGlobMax,WorldX,3,3,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.3,0.3,0.3,0.3,0.3,0.3,0,0,1,1,2,2,0,1,0.05,0.05,institutions/global/GlobalInstitutionsB.xml,"/.//agents/BehaviouralTypes.xml, ./institutions/Institutions_BehaviouralTypesH.xml",./institutions/global/GlobalInstitutionsBehaviouralTypesK.xml,_setA/_RegGlobMax/institutions/pas/RegionalSupplyInstPasM.xml,./institutions/Institutions_RegionalProvisionB.xml,/..//worlds/WorldX/regionalisations/3.csv,./demand/demand05,/agents/FunctionalRoles_hetero.xml,/../_BLwX//competition/Competition_linear_11.xml,/allocation/GiveUpGiveInAllocationRandom.xml,30,3,None,../lara/RegionalLaraModel.xml,0.2,../..
808,B1,_setA/_RegGlobMax,WorldX,3,3,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.3,0.3,0.3,0.3,0.3,0.3,0,0,1,1,2,2,0,1,0.05,0.05,institutions/global/GlobalInstitutionsB.xml,"/.//agents/BehaviouralTypes.xml, ./institutions/Institutions_BehaviouralTypesH.xml",./institutions/global/GlobalInstitutionsBehaviouralTypesK.xml,_setA/_RegGlobMax/institutions/pas/RegionalSupplyInstPasM.xml,./institutions/Institutions_RegionalProvisionB.xml,/..//worlds/WorldX/regionalisations/3.csv,./demand/demand05,/agents/FunctionalRoles_hetero.xml,/../_BLwX//competition/Competition_linear_11.xml,/allocation/GiveUpGiveInAllocationRandom.xml,30,3,None,../lara/RegionalLaraModel.xml,0.2,../..
809,B1,_setA/_RegGlobMax,WorldX,3,3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.3,0.3,0.3,0.3,0.3,0,0,1,1,2,2,0,1,0.05,0.05,institutions/global/GlobalInstitutionsB.xml,"/.//agents/BehaviouralTypes.xml, ./institutions/Institutions_BehaviouralTypesH.xml",./institutions/global/GlobalInstitutionsBehaviouralTypesK.xml,_setA/_RegGlobMax/institutions/pas/RegionalSupplyInstPasM.xml,./institutions/Institutions_RegionalProvisionB.xml,/..//worlds/WorldX/regionalisations/3.csv,./demand/demand05,/agents/FunctionalRoles_hetero.xml,/../_BLwX//competition/Competition_linear_11.xml,/allocation/GiveUpGiveInAllocationRandom.xml,30,3,None,../lara/RegionalLaraModel.xml,0.2,../..
810,B1,_setA/_RegGlobMax,WorldX,3,3,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.3,0.3,0.3,0.3,0.3,0.3,0,0,1,1,2,2,0,1,0.05,0.05,institutions/global/GlobalInstitutionsB.xml,"/.//agents/BehaviouralTypes.xml, ./institutions/Institutions_BehaviouralTypesH.xml",./institutions/global/GlobalInstitutionsBehaviouralTypesK.xml,_setA/_RegGlobMax/institutions/pas/RegionalSupplyInstPasM.xml,./institutions/Institutions_RegionalProvisionB.xml,/..//worlds/WorldX/regionalisations/3.csv,./demand/demand05,/agents/FunctionalRoles_hetero.xml,/../_BLwX//competition/Competition_linear_11.xml,/allocation/GiveUpGiveInAllocationRandom.xml,30,3,None,../lara/RegionalLaraModel.xml,0.2,../..
811,B1,_setA/_RegGlobMax,WorldX,3,3,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.3,0.3,0.3,0.3,0.3,0.3,0,0,1,1,2,2,0,1,0.05,0.05,institutions/global/GlobalInstitutionsB.xml,"/.//agents/BehaviouralTypes.xml, ./institutions/Institutions_BehaviouralTypesH.xml",./institutions/global/GlobalInstitutionsBehaviouralTypesK.xml,_setA/_RegGlobMax/institutions/pas/RegionalSupplyInstPasM.xml,./institutions/Institutions_RegionalProvisionB.xml,/..//worlds/WorldX/regionalisations/3.csv,./demand/demand05,/agents/FunctionalRoles_hetero.xml,/../_BLwX//competition/Competition_linear_11.xml,/allocation/GiveUpGiveInAllocationRandom.xml,30,3,None,../lara/RegionalLaraModel.xml,0.2,../..
812,B1,_setA/_RegGlobMax,WorldX,3,3,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.3,0.3,0.3,0.3,0.3,0.3,0,0,1,1,2,2,0,1,0.05,0.05,institutions/global/GlobalInstitutionsB.xml,"/.//agents/BehaviouralTypes.xml, ./institutions/Institutions_BehaviouralTypesH.xml",./institutions/global/GlobalInstitutionsBehaviouralTypesK.xml,_setA/_RegGlobMax/institutions/pas/RegionalSupplyInstPasM.xml,./institutions/Institutions_RegionalProvisionB.xml,/..//worlds/WorldX/regionalisations/3.csv,./demand/demand05,/agents/FunctionalRoles_hetero.xml,/../_BLwX//competition/Competition_linear_11.xml,/allocation/GiveUpGiveInAllocationRandom.xml,30,3,None,../lara/RegionalLaraModel.xml,0.2,../..
813,B1,_setA/_RegGlobMax,WorldX,3,3,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.3,0.3,0.3,0.3,0.3,0.3,0,0,1,1,2,2,0,1,0.05,0.05,institutions/global/GlobalInstitutionsB.xml,"/.//agents/BehaviouralTypes.xml, ./institutions/Institutions_BehaviouralTypesH.xml",./institutions/global/GlobalInstitutionsBehaviouralTypesK.xml,_setA/_RegGlobMax/institutions/pas/RegionalSupplyInstPasM.xml,./institutions/Institutions_RegionalProvisionB.xml,/..//worlds/WorldX/regionalisations/3.csv,./demand/demand05,/agents/FunctionalRoles_hetero.xml,/../_BLwX//competition/Competition_linear_11.xml,/allocation/GiveUpGiveInAllocationRandom.xml,30,3,None,../lara/RegionalLaraModel.xml,0.2,../..
814,B1,_setA/_RegGlobMax,WorldX,3,3,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.3,0.3,0.3,0.3,0.3,0.3,0,0,1,1,2,2,0,1,0.05,0.05,institutions/global/GlobalInstitutionsB.xml,"/.//agents/BehaviouralTypes.xml, ./institutions/Institutions_BehaviouralTypesH.xml",./institutions/global/GlobalInstitutionsBehaviouralTypesK.xml,_setA/_RegGlobMax/institutions/pas/RegionalSupplyInstPasM.xml,./institutions/Institutions_RegionalProvisionB.xml,/..//worlds/WorldX/regionalisations/3.csv,./demand/demand05,/agents/FunctionalRoles_hetero.xml,/../_BLwX//competition/Competition_linear_11.xml,/allocation/GiveUpGiveInAllocationRandom.xml,30,3,None,../lara/RegionalLaraModel.xml,0.2,../..
815,B1,_setA/_RegGlobMax,WorldX,3,3,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.3,0.3,0.3,0.3,0.3,0.3,0,0,1,1,2,2,0,1,0.05,0.05,institutions/global/GlobalInstitutionsB.xml,"/.//agents/BehaviouralTypes.xml, ./institutions/Institutions_BehaviouralTypesH.xml",./institutions/global/GlobalInstitutionsBehaviouralTypesK.xml,_setA/_RegGlobMax/institutions/pas/RegionalSupplyInstPasM.xml,./institutions/Institutions_RegionalProvisionB.xml,/..//worlds/WorldX/regionalisations/3.csv,./demand/demand05,/agents/FunctionalRoles_hetero.xml,/../_BLwX//competition/Competition_linear_11.xml,/allocation/GiveUpGiveInAllocationRandom.xml,30,3,None,../lara/RegionalLaraModel.xml,0.2,../..
816,B1,_setA/_RegGlobMax,WorldX,3,3,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.3,0.3,0.3,0.3,0.3,0.3,0,0,1,1,2,2,0,1,0.05,0.05,institutions/global/GlobalInstitutionsB.xml,"/.//agents/BehaviouralTypes.xml, ./institutions/Institutions_BehaviouralTypesH.xml",./institutions/global/GlobalInstitutionsBehaviouralTypesK.xml,_setA/_RegGlobMax/institutions/pas/RegionalSupplyInstPasM.xml,./institutions/Institutions_RegionalProvisionB.xml,/..//worlds/WorldX/regionalisations/3.csv,./demand/demand05,/agents/FunctionalRoles_hetero.xml,/../_BLwX//competition/Competition_linear_11.xml,/allocation/GiveUpGiveInAllocationRandom.xml,30,3,None,../lara/RegionalLaraModel.xml,0.2,../..
817,B1,_setA/_RegGlobMax,WorldX,3,3,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.3,0.3,0.3,0.3,0.3,0.3,0,0,1,1,2,2,0,1,0.05,0.05,institutions/global/GlobalInstitutionsB.xml,"/.//agents/BehaviouralTypes.xml, ./institutions/Institutions_BehaviouralTypesH.xml",./institutions/global/GlobalInstitutionsBehaviouralTypesK.xml,_setA/_RegGlobMax/institutions/pas/RegionalSupplyInstPasM.xml,./institutions/Institutions_RegionalProvisionB.xml,/..//worlds/WorldX/regionalisations/3.csv,./demand/demand05,/agents/FunctionalRoles_hetero.xml,/../_BLwX//competition/Competition_linear_11.xml,/allocation/GiveUpGiveInAllocationRandom.xml,30,3,None,../lara/RegionalLaraModel.xml,0.2,../..
818,B1,_setA/_RegGlobMax,WorldX,3,3,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.3,0.3,0.3,0.3,0.3,0.3,0,0,1,1,2,2,0,1,0.05,0.05,institutions/global/GlobalInstitutionsB.xml,"/.//agents/BehaviouralTypes.xml, ./institutions/Institutions_BehaviouralTypesH.xml",./institutions/global/GlobalInstitutionsBehaviouralTypesK.xml,_setA/_RegGlobMax/institutions/pas/RegionalSupplyInstPasM.xml,./institutions/Institutions_RegionalProvisionB.xml,/..//worlds/WorldX/regionalisations/3.csv,./demand/demand05,/agents/FunctionalRoles_hetero.xml,/../_BLwX//competition/Competition_linear_11.xml,/allocation/GiveUpGiveInAllocationRandom.xml,30,3,None,../lara/RegionalLaraModel.xml,0.2,../..
819,B1,_setA/_RegGlobMax,WorldX,3,3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0,0,1,1,2,2,0,1,0.05,0.05,institutions/global/GlobalInstitutionsB.xml,"/.//agents/BehaviouralTypes.xml, ./institutions/Institutions_BehaviouralTypesH.xml",./institutions/global/GlobalInstitutionsBehaviouralTypesK.xml,_setA/_RegGlobMax/institutions/pas/RegionalSupplyInstPasM.xml,./institutions/Institutions_RegionalProvisionB.xml,/..//worlds/WorldX/regionalisations/3.csv,./demand/demand05,/agents/FunctionalRoles_hetero.xml,/../_BLwX//competition/Competition_linear_11.xml,/allocation/GiveUpGiveInAllocationRandom.xml,30,3,None,../lara/RegionalLaraModel.xml,0.2,../..
820,B1,_setA/_RegGlobMax,WorldX,3,3,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.3,0.3,0.3,0.3,0.3,0.3,0,0,1,1,2,2,0,1,0.05,0.05,institutions/global/GlobalInstitutionsB.xml,"/.//agents/BehaviouralTypes.xml, ./institutions/Institutions_BehaviouralTypesH.xml",./institutions/global/GlobalInstitutionsBehaviouralTypesK.xml,_setA/_RegGlobMax/institutions/pas/RegionalSupplyInstPasM.xml,./institutions/Institutions_RegionalProvisionB.xml,/..//worlds/WorldX/regionalisations/3.csv,./demand/demand05,/agents/FunctionalRoles_hetero.xml,/../_BLwX//competition/Competition_linear_11.xml,/allocation/GiveUpGiveInAllocationRandom.xml,30,3,None,../lara/RegionalLaraModel.xml,0.2,../..
